         12652241 function calls (12197605 primitive calls) in 142.911 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      127    0.000    0.000    0.002    0.000 removerefctpass.py:44(valid_output)
       13    0.000    0.000    0.002    0.000 rangeobj.py:30(range1_impl)
     1131    0.002    0.000    0.002    0.000 {method 'fill_' of 'torch._C._TensorBase' objects}
       24    0.000    0.000    0.002    0.000 typed_passes.py:796(_strip_phi_nodes)
      574    0.000    0.000    0.002    0.000 init.py:356(_calculate_correct_fan)
     1452    0.001    0.000    0.002    0.000 templates.py:179(signature)
      185    0.000    0.000    0.002    0.000 templates.py:1139(decorate)
       74    0.000    0.000    0.002    0.000 listconfig.py:90(_validate_set)
     2028    0.001    0.000    0.002    0.000 ir.py:1471(get_definition)
     5945    0.002    0.000    0.002    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      925    0.001    0.000    0.002    0.000 typeinfer.py:1165(check_var)
     3175    0.001    0.000    0.002    0.000 models.py:681(get_type)
       68    0.000    0.000    0.002    0.000 typeinfer.py:230(__call__)
     1237    0.001    0.000    0.002    0.000 ir.py:1200(find_exprs)
      199    0.000    0.000    0.002    0.000 models.py:97(traverse_models)
       39    0.000    0.000    0.002    0.000 controlflow.py:177(dominance_frontier)
       56    0.000    0.000    0.002    0.000 cgutils.py:459(for_range)
        1    0.000    0.000    0.002    0.002 arrayobj.py:4059(array_asfortranarray)
       38    0.001    0.000    0.002    0.000 __init__.py:227(_releaseLock)
       55    0.000    0.000    0.002    0.000 container.py:82(__init__)
     7030    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
      144    0.000    0.000    0.002    0.000 errors.py:301(indicate)
    15457    0.001    0.000    0.002    0.000 analysis.py:69(<genexpr>)
       34    0.001    0.000    0.002    0.000 queues.py:67(_after_fork)
      786    0.000    0.000    0.002    0.000 ir.py:1035(__repr__)
     3947    0.001    0.000    0.002    0.000 storage.py:299(__new__)
       39    0.000    0.000    0.002    0.000 controlflow.py:233(_df)
      324    0.000    0.000    0.002    0.000 init.py:195(ones_)
     2897    0.001    0.000    0.002    0.000 values.py:538(__iter__)
      390    0.000    0.000    0.002    0.000 _utils.py:597(_is_special)
      130    0.000    0.000    0.002    0.000 inline_closurecall.py:1338(inline_array)
       39    0.000    0.000    0.002    0.000 controlflow.py:488(_find_dominance_frontier)
      118    0.000    0.000    0.002    0.000 scalars.py:78(__init__)
     1129    0.001    0.000    0.002    0.000 byteflow.py:1230(append)
     3655    0.001    0.000    0.002    0.000 posixpath.py:41(_get_sep)
       20    0.000    0.000    0.002    0.000 models.py:611(from_argument)
     1239    0.001    0.000    0.002    0.000 _utils.py:431(is_dataclass)
     2866    0.001    0.000    0.002    0.000 types.py:444(elements)
       24    0.000    0.000    0.002    0.000 byteflow.py:1418(__init__)
        1    0.000    0.000    0.002    0.002 nodes.py:1(<module>)
      318    0.000    0.000    0.002    0.000 init.py:179(constant_)
      345    0.000    0.000    0.002    0.000 builder.py:629(select)
       22    0.000    0.000    0.002    0.000 listobj.py:162(_payload)
    14066    0.002    0.000    0.002    0.000 {built-in method posix.fspath}
       22    0.000    0.000    0.002    0.000 listobj.py:22(get_list_payload)
      158    0.000    0.000    0.002    0.000 containers.py:313(__init__)
     6410    0.002    0.000    0.002    0.000 {built-in method torch._C._has_torch_function_variadic}
      294    0.000    0.000    0.002    0.000 __init__.py:1393(_get_metadata_path)
      493    0.001    0.000    0.002    0.000 typeinfer.py:1616(typeof_expr)
     2012    0.001    0.000    0.002    0.000 format.py:269(_checkClosed)
      141    0.001    0.000    0.002    0.000 interpreter.py:538(_remove_unused_temporaries)
    10060    0.002    0.000    0.002    0.000 request.py:284(mode)
      671    0.001    0.000    0.002    0.000 init.py:284(_calculate_fan_in_and_fan_out)
     1006    0.002    0.000    0.002    0.000 {built-in method PIL._imaging.raw_encoder}
       16    0.000    0.000    0.002    0.000 slicing.py:61(get_slice_length)
      144    0.000    0.000    0.002    0.000 errors.py:298(filename)
      773    0.001    0.000    0.002    0.000 utils.py:27(erase_traceback)
      736    0.001    0.000    0.002    0.000 values.py:456(__init__)
       54    0.000    0.000    0.002    0.000 dictconfig.py:519(keys)
        8    0.000    0.000    0.002    0.000 arrayobj.py:2058(array_size)
      982    0.002    0.000    0.002    0.000 utils.py:492(get_bound_method_class)
        1    0.000    0.000    0.002    0.002 arrayobj.py:4064(array_ascontiguousarray)
       64    0.001    0.000    0.002    0.000 util.py:186(__init__)
     1972    0.002    0.000    0.002    0.000 {built-in method numpy.seterrobj}
     4162    0.002    0.000    0.002    0.000 {method 'isatty' of '_io.TextIOWrapper' objects}
     4251    0.001    0.000    0.001    0.000 {method 'seek' of '_io.BufferedReader' objects}
     1255    0.001    0.000    0.001    0.000 ir.py:1092(define)
     1432    0.000    0.000    0.001    0.000 _utils.py:676(is_dict)
      294    0.000    0.000    0.001    0.000 __init__.py:1472(_fn)
     5115    0.001    0.000    0.001    0.000 {built-in method torch._C._get_cudnn_enabled}
      722    0.000    0.000    0.001    0.000 omegaconf.py:971(read_write)
       21    0.000    0.000    0.001    0.000 sre_parse.py:937(parse)
      216    0.000    0.000    0.001    0.000 templates.py:815(make_overload_template)
       16    0.000    0.000    0.001    0.000 listobj.py:60(_gep)
    16509    0.001    0.000    0.001    0.000 controlflow.py:124(predecessors)
     1964    0.001    0.000    0.001    0.000 utils.py:775(<lambda>)
       15    0.000    0.000    0.001    0.000 ssa.py:104(_compute_phi_locations)
     1006    0.001    0.000    0.001    0.000 pillow.py:651(save_pillow_close)
     1375    0.001    0.000    0.001    0.000 interpreter.py:710(get)
       18    0.000    0.000    0.001    0.000 callwrapper.py:38(cleanup_arg)
     1403    0.000    0.000    0.001    0.000 ir_utils.py:1506(get_definition)
       60    0.000    0.000    0.001    0.000 arraydecl.py:171(generic)
     1964    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
      254    0.000    0.000    0.001    0.000 models.py:647(set)
       79    0.000    0.000    0.001    0.000 arraydecl.py:162(generic)
     1461    0.000    0.000    0.001    0.000 abstract.py:438(literal_type)
        1    0.000    0.000    0.001    0.001 device_dtype_mixin.py:177(__update_properties)
    13122    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
     1259    0.001    0.000    0.001    0.000 builder.py:357(_set_terminator)
      324    0.000    0.000    0.001    0.000 batchnorm.py:65(reset_running_stats)
     1490    0.001    0.000    0.001    0.000 warnings.py:181(_add_filter)
    22464    0.001    0.000    0.001    0.000 event.py:92(kind)
     1086    0.001    0.000    0.001    0.000 byteflow.py:1212(make_temp)
    16721    0.001    0.000    0.001    0.000 multiarray.py:341(where)
      228    0.000    0.000    0.001    0.000 builder.py:588(icmp_unsigned)
       49    0.000    0.000    0.001    0.000 itanium_mangler.py:198(mangle_args)
       39    0.000    0.000    0.001    0.000 controlflow.py:229(_idom)
       94    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:549(module_from_spec)
      131    0.000    0.000    0.001    0.000 module.py:182(functions)
        1    0.000    0.000    0.001    0.001 arrayobj.py:3335(iternext_numpy_nditer2)
    47/21    0.000    0.000    0.001    0.000 sre_parse.py:435(_parse_sub)
      438    0.001    0.000    0.001    0.000 inspect.py:2772(__init__)
      545    0.000    0.000    0.001    0.000 numpy_support.py:324(numpy_outputs)
      659    0.001    0.000    0.001    0.000 typeinfer.py:652(_add_refine_map)
       55    0.000    0.000    0.001    0.000 packer.py:115(assign_names)
     6712    0.001    0.000    0.001    0.000 types.py:231(__eq__)
     1438    0.001    0.000    0.001    0.000 __init__.py:281(is_tensor)
      186    0.000    0.000    0.001    0.000 base.py:465(insert_unique_const)
      140    0.000    0.000    0.001    0.000 lowering.py:277(pre_block)
       39    0.000    0.000    0.001    0.000 controlflow.py:435(_find_immediate_dominators)
      106    0.000    0.000    0.001    0.000 typeinfer.py:208(__call__)
     4751    0.001    0.000    0.001    0.000 types.py:116(__init__)
       49    0.000    0.000    0.001    0.000 itanium_mangler.py:202(<listcomp>)
     2946    0.001    0.000    0.001    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
      898    0.001    0.000    0.001    0.000 scanner.py:752(scan_to_next_token)
       71    0.000    0.000    0.001    0.000 arrayobj.py:141(fix_integer_index)
       24    0.000    0.000    0.001    0.000 transforms.py:477(_legalize_withs_cfg)
   297/99    0.000    0.000    0.001    0.000 itanium_mangler.py:155(mangle_type_or_value)
      188    0.000    0.000    0.001    0.000 __init__.py:2504(_parse_extras)
    11836    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.RLock' objects}
     7798    0.001    0.000    0.001    0.000 npytypes.py:453(key)
     1165    0.000    0.000    0.001    0.000 bytecode.py:174(next)
    74/24    0.001    0.000    0.001    0.000 sre_parse.py:493(_parse)
        3    0.000    0.000    0.001    0.000 npyio.py:272(load)
        1    0.000    0.000    0.001    0.001 linalg.py:4(<module>)
        3    0.000    0.000    0.001    0.000 __init__.py:3137(parse)
      309    0.000    0.000    0.001    0.000 nodes.py:143(_validate_and_convert_impl)
        2    0.000    0.000    0.001    0.001 npdatetime.py:1(<module>)
        6    0.000    0.000    0.001    0.000 __init__.py:3065(parse_requirements)
       16    0.000    0.000    0.001    0.000 listobj.py:56(data)
      983    0.001    0.000    0.001    0.000 {method 'put' of '_queue.SimpleQueue' objects}
        2    0.000    0.000    0.001    0.001 pathlib.py:492(select_from)
        3    0.000    0.000    0.001    0.000 __init__.py:3092(__init__)
     1007    0.001    0.000    0.001    0.000 PngImagePlugin.py:423(chunk_IDAT)
     9036    0.001    0.000    0.001    0.000 PngImagePlugin.py:482(<genexpr>)
        4    0.000    0.000    0.001    0.000 arrayobj.py:1161(maybe_copy_source)
    10642    0.001    0.000    0.001    0.000 ffi.py:93(__getattr__)
        1    0.000    0.000    0.001    0.001 arrayobj.py:2759(iternext_specific)
        2    0.000    0.000    0.001    0.001 pathlib.py:1417(is_dir)
       82    0.000    0.000    0.001    0.000 typed_passes.py:567(_get_attr_info)
   173/87    0.000    0.000    0.001    0.000 copy.py:226(_deepcopy_dict)
      471    0.000    0.000    0.001    0.000 itanium_mangler.py:86(_escape_string)
     1498    0.000    0.000    0.001    0.000 base.py:382(_insert_getattr_defn)
      390    0.000    0.000    0.001    0.000 basecontainer.py:562(get_target_type_hint)
      117    0.000    0.000    0.001    0.000 contextlib.py:415(enter_context)
1336/1153    0.001    0.000    0.001    0.000 base.py:201(_get_flag_no_cache)
       98    0.000    0.000    0.001    0.000 builder.py:320(if_else)
        1    0.000    0.000    0.001    0.001 constructor.py:54(construct_document)
      786    0.000    0.000    0.001    0.000 ir.py:196(short)
      247    0.000    0.000    0.001    0.000 copy.py:66(copy)
       86    0.000    0.000    0.001    0.000 extending.py:130(register_jitable)
        3    0.000    0.000    0.001    0.000 array_exprs.py:387(generate)
       62    0.000    0.000    0.001    0.000 hmac.py:136(new)
     2428    0.001    0.000    0.001    0.000 values.py:173(__eq__)
     9048    0.001    0.000    0.001    0.000 ir.py:251(__hash__)
       89    0.000    0.000    0.001    0.000 interpreter.py:1022(op_LOAD_ATTR)
        1    0.000    0.000    0.001    0.001 arrayobj.py:3526(numpy_zeros_like_nd)
     1005    0.001    0.000    0.001    0.000 PngImagePlugin.py:470(chunk_gAMA)
     5637    0.001    0.000    0.001    0.000 types.py:558(__eq__)
    15213    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
     2904    0.001    0.000    0.001    0.000 value.py:81(__init__)
    538/1    0.000    0.000    0.001    0.001 module.py:629(apply)
        1    0.000    0.000    0.001    0.001 arrayobj.py:3989(numpy_copy)
       86    0.000    0.000    0.001    0.000 extending.py:147(wrap)
      176    0.000    0.000    0.001    0.000 builder.py:857(ret)
    18102    0.001    0.000    0.001    0.000 reader.py:87(peek)
        1    0.000    0.000    0.001    0.001 boxing.py:483(box_tuple)
      187    0.000    0.000    0.001    0.000 packer.py:167(__init__)
     1006    0.001    0.000    0.001    0.000 PngImagePlugin.py:176(close)
     6325    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
        6    0.000    0.000    0.001    0.000 listobj.py:194(setitem)
     1440    0.001    0.000    0.001    0.000 instructions.py:481(descr)
      800    0.000    0.000    0.001    0.000 ir.py:1121(get_or_define)
        1    0.000    0.000    0.001    0.001 iterators.py:46(iternext_enumerate)
      130    0.000    0.000    0.001    0.000 linecache.py:37(getlines)
       34    0.001    0.000    0.001    0.000 connection.py:516(Pipe)
      694    0.001    0.000    0.001    0.000 typeof.py:60(_typeof_buffer)
     1498    0.000    0.000    0.001    0.000 base.py:390(_insert_cast_defn)
      553    0.001    0.000    0.001    0.000 std.py:106(release)
     1793    0.001    0.000    0.001    0.000 _utils.py:625(is_primitive_dict)
     1498    0.000    0.000    0.001    0.000 base.py:386(_insert_setattr_defn)
      545    0.000    0.000    0.001    0.000 numpy_support.py:326(<listcomp>)
      215    0.000    0.000    0.001    0.000 core.py:173(add_global_variable)
     1006    0.001    0.000    0.001    0.000 _util.py:5(isPath)
     4060    0.001    0.000    0.001    0.000 builder.py:241(position_at_end)
       24    0.000    0.000    0.001    0.000 untyped_passes.py:285(run_pass)
       24    0.001    0.000    0.001    0.000 ir_utils.py:1978(raise_on_unsupported_feature)
       72    0.001    0.000    0.001    0.000 controlflow.py:503(_find_dominators_internal)
     2371    0.001    0.000    0.001    0.000 controlflow.py:593(push_state)
      186    0.000    0.000    0.001    0.000 cgutils.py:930(global_constant)
     5118    0.001    0.000    0.001    0.000 obj_io.py:465(<listcomp>)
     1498    0.000    0.000    0.001    0.000 base.py:394(_insert_get_constant_defn)
      142    0.001    0.000    0.001    0.000 array_exprs.py:33(match)
        4    0.000    0.000    0.001    0.000 cgutils.py:75(copy_struct)
     2946    0.001    0.000    0.001    0.000 linalg.py:106(get_linalg_error_extobj)
       46    0.000    0.000    0.001    0.000 base.py:1016(make_tuple)
      478    0.000    0.000    0.001    0.000 re.py:203(sub)
       62    0.000    0.000    0.001    0.000 hmac.py:33(__init__)
     2012    0.001    0.000    0.001    0.000 PngImagePlugin.py:660(_accept)
      131    0.000    0.000    0.001    0.000 module.py:241(_dispose)
       51    0.000    0.000    0.001    0.000 builder.py:47(wrapped)
        5    0.000    0.000    0.001    0.000 arrayobj.py:904(__init__)
      187    0.000    0.000    0.001    0.000 packer.py:170(_build_unflatten_code)
      126    0.000    0.000    0.001    0.000 threading.py:341(notify)
        3    0.000    0.000    0.001    0.000 requirements.py:95(__init__)
        8    0.000    0.000    0.001    0.000 functools.py:770(_find_impl)
       15    0.000    0.000    0.001    0.000 decorators.py:191(wrapper)
     2213    0.001    0.000    0.001    0.000 _utils.py:553(_element_size)
      722    0.000    0.000    0.001    0.000 omegaconf.py:503(set_readonly)
        6    0.000    0.000    0.001    0.000 utils.py:42(_make_tensor)
       35    0.000    0.000    0.001    0.000 module.py:138(data_layout)
      345    0.000    0.000    0.001    0.000 instructions.py:278(__init__)
        8    0.000    0.000    0.001    0.000 functools.py:729(_compose_mro)
        2    0.000    0.000    0.001    0.001 pythonapi.py:61(box)
     3372    0.001    0.000    0.001    0.000 values.py:250(function_type)
      345    0.001    0.000    0.001    0.000 instructions.py:295(descr)
    92/79    0.000    0.000    0.001    0.000 constructor.py:410(construct_yaml_map)
      302    0.000    0.000    0.001    0.000 typed_passes.py:648(select_template)
     1013    0.001    0.000    0.001    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
       24    0.000    0.000    0.001    0.000 untyped_passes.py:140(run_pass)
      545    0.001    0.000    0.001    0.000 numpy_support.py:274(supported_ufunc_loop)
       16    0.000    0.000    0.001    0.000 base.py:690(pair_first)
     7777    0.001    0.000    0.001    0.000 scanner.py:279(stale_possible_simple_keys)
      773    0.000    0.000    0.001    0.000 context.py:398(_get_global_type)
       93    0.000    0.000    0.001    0.000 numbers.py:1225(literal_int_to_number)
        3    0.000    0.000    0.001    0.000 pyparsing.py:1608(parseString)
        2    0.000    0.000    0.001    0.001 numbers.py:130(_int_divmod_impl)
     1490    0.001    0.000    0.001    0.000 warnings.py:458(__enter__)
        9    0.000    0.000    0.001    0.000 linecache.py:82(updatecache)
  651/187    0.001    0.000    0.001    0.000 packer.py:175(rec)
       48    0.000    0.000    0.001    0.000 controlflow.py:261(backbone)
      914    0.001    0.000    0.001    0.000 containers.py:233(__init__)
     8061    0.001    0.000    0.001    0.000 _jit_internal.py:958(is_scripting)
       24    0.000    0.000    0.001    0.000 byteflow.py:161(_prune_phis)
        3    0.000    0.000    0.001    0.000 npyimpl.py:478(do_ufunc)
      541    0.001    0.000    0.001    0.000 std.py:153(__init__)
      528    0.000    0.000    0.001    0.000 compiler_machinery.py:190(add_pass)
     1157    0.001    0.000    0.001    0.000 threading.py:246(__enter__)
       46    0.000    0.000    0.001    0.000 _utils.py:138(construct_mapping)
    17267    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
    171/3    0.000    0.000    0.001    0.000 pyparsing.py:1370(_parseNoCache)
     3915    0.001    0.000    0.001    0.000 ir.py:702(__init__)
       49    0.001    0.000    0.001    0.000 threading.py:761(__init__)
      233    0.000    0.000    0.001    0.000 base.py:71(_best_signature)
       16    0.000    0.000    0.001    0.000 base.py:697(pair_second)
     1106    0.001    0.000    0.001    0.000 threading.py:81(RLock)
      548    0.000    0.000    0.001    0.000 composer.py:88(compose_scalar_node)
     3888    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
      135    0.000    0.000    0.001    0.000 values.py:45(bitcast)
       21    0.000    0.000    0.001    0.000 pythonapi.py:289(err_set_string)
     42/3    0.000    0.000    0.001    0.000 pyparsing.py:3397(parseImpl)
      675    0.000    0.000    0.001    0.000 instructions.py:114(<listcomp>)
     1269    0.000    0.000    0.001    0.000 scanner.py:135(get_token)
       15    0.000    0.000    0.001    0.000 dispatcher.py:760(__init__)
       24    0.000    0.000    0.001    0.000 ssa.py:147(_run_block_analysis)
      288    0.000    0.000    0.001    0.000 typeinfer.py:1091(copy_type)
       93    0.000    0.000    0.001    0.000 npytypes.py:441(copy)
      631    0.001    0.000    0.001    0.000 functions.py:247(__init__)
     1833    0.001    0.000    0.001    0.000 {built-in method torch._has_compatible_shallow_copy_type}
     3944    0.001    0.000    0.001    0.000 {built-in method numpy.geterrobj}
      402    0.001    0.000    0.001    0.000 utils.py:22(_reverse_repeat_tuple)
       37    0.000    0.000    0.001    0.000 templates.py:1083(attribute_resolver)
        6    0.000    0.000    0.001    0.000 numbers.py:598(real_div_impl)
      324    0.000    0.000    0.001    0.000 init.py:208(zeros_)
        4    0.000    0.000    0.001    0.000 format.py:698(read_array)
      157    0.000    0.000    0.001    0.000 npytypes.py:418(__init__)
      986    0.001    0.000    0.001    0.000 _ufunc_config.py:425(__init__)
     2081    0.001    0.000    0.001    0.000 errors.py:222(__exit__)
  534/112    0.000    0.000    0.001    0.000 packer.py:123(_assign_names)
     4024    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
     1750    0.001    0.000    0.001    0.000 dictconfig.py:277(_s_validate_and_normalize_key)
     1006    0.001    0.000    0.001    0.000 format.py:553(__iter__)
    14548    0.001    0.000    0.001    0.000 analysis.py:40(<genexpr>)
       84    0.000    0.000    0.001    0.000 {built-in method _warnings.warn}
     1969    0.001    0.000    0.001    0.000 {built-in method torch._C._log_api_usage_once}
     1239    0.000    0.000    0.001    0.000 instructions.py:34(<listcomp>)
      483    0.000    0.000    0.001    0.000 _utils.py:244(_rebuild_parameter)
    11836    0.001    0.000    0.001    0.000 {method 'release' of '_thread.RLock' objects}
       46    0.000    0.000    0.001    0.000 constructor.py:215(construct_mapping)
      278    0.000    0.000    0.001    0.000 scanner.py:545(fetch_value)
      982    0.001    0.000    0.001    0.000 numerictypes.py:228(obj2sctype)
      294    0.000    0.000    0.001    0.000 __init__.py:1478(_validate_resource_path)
       72    0.001    0.000    0.001    0.000 ir_utils.py:513(remove_dels)
      560    0.000    0.000    0.001    0.000 numpy_support.py:329(_ufunc_loop_sig)
3225/2997    0.001    0.000    0.001    0.000 types.py:127(__eq__)
        1    0.000    0.000    0.001    0.001 templates.py:996(method_impl)
     2036    0.001    0.000    0.001    0.000 pathlib.py:102(join_parsed_parts)
      285    0.000    0.000    0.001    0.000 ssa.py:310(on_other)
      830    0.001    0.000    0.001    0.000 models.py:493(traverse)
       24    0.000    0.000    0.001    0.000 module.py:56(__str__)
      163    0.000    0.000    0.001    0.000 containers.py:300(__new__)
      170    0.001    0.000    0.001    0.000 serialization.py:853(persistent_load)
       94    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:477(_init_module_attrs)
      221    0.000    0.000    0.001    0.000 functions.py:268(augment)
      281    0.000    0.000    0.001    0.000 base.py:298(_is_missing)
       93    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1029(get_data)
      735    0.001    0.000    0.001    0.000 module.py:21(_fix_metadata_operands)
      324    0.000    0.000    0.001    0.000 init.py:62(_no_grad_zero_)
     1157    0.001    0.000    0.001    0.000 threading.py:249(__exit__)
      217    0.000    0.000    0.001    0.000 meshes.py:597(faces_packed)
     3928    0.001    0.000    0.001    0.000 linalg.py:193(_assert_stacked_2d)
      162    0.000    0.000    0.001    0.000 templates.py:941(__init__)
      164    0.000    0.000    0.001    0.000 omegaconf.py:951(flag_override)
     1964    0.001    0.000    0.001    0.000 utils.py:712(isnumber)
      602    0.001    0.000    0.001    0.000 api.py:952(_builtin_function_type)
      193    0.000    0.000    0.001    0.000 templates.py:898(__init__)
       24    0.000    0.000    0.001    0.000 byteflow.py:73(__init__)
       35    0.000    0.000    0.001    0.000 transforms.py:93(populate)
     3249    0.001    0.000    0.001    0.000 analysis.py:138(<genexpr>)
     1816    0.001    0.000    0.001    0.000 ir.py:591(<genexpr>)
       29    0.000    0.000    0.001    0.000 lowering.py:646(<listcomp>)
     1259    0.000    0.000    0.001    0.000 values.py:813(_format_name)
     2159    0.001    0.000    0.001    0.000 reader.py:114(get_mark)
 1109/853    0.000    0.000    0.001    0.000 ir.py:234(__eq__)
     3749    0.001    0.000    0.001    0.000 typing.py:324(__eq__)
      300    0.000    0.000    0.001    0.000 byteflow.py:298(op_LOAD_FAST)
       21    0.000    0.000    0.001    0.000 sre_compile.py:598(_code)
       46    0.000    0.000    0.001    0.000 constructor.py:132(construct_mapping)
       24    0.000    0.000    0.001    0.000 analysis.py:509(rewrite_semantic_constants)
      432    0.000    0.000    0.001    0.000 utils.py:418(unified_function_type)
       24    0.000    0.000    0.001    0.000 codegen.py:638(create_ir_module)
      773    0.001    0.000    0.001    0.000 traceback.py:216(clear_frames)
     5954    0.001    0.000    0.001    0.000 instructions.py:640(<listcomp>)
       60    0.000    0.000    0.001    0.000 itanium_mangler.py:182(mangle_templated_ident)
     1323    0.000    0.000    0.001    0.000 ssa.py:321(_fix_var)
        8    0.000    0.000    0.001    0.000 functools.py:741(<listcomp>)
       97    0.000    0.000    0.001    0.000 init.py:122(uniform_)
       35    0.000    0.000    0.001    0.000 transforms.py:90(_populate_function_pm)
      177    0.000    0.000    0.001    0.000 instructions.py:188(__init__)
      233    0.000    0.000    0.001    0.000 base.py:88(_sort_signatures)
       48    0.001    0.000    0.001    0.000 ir_utils.py:1516(build_definitions)
        9    0.000    0.000    0.001    0.000 callconv.py:594(fp_zero_division)
     2796    0.001    0.000    0.001    0.000 utils.py:253(__setitem__)
       46    0.000    0.000    0.001    0.000 removerefctpass.py:51(valid_input)
       37    0.000    0.000    0.001    0.000 interpreter.py:1818(op_LOAD_METHOD)
       22    0.000    0.000    0.001    0.000 core.py:170(add_function)
     3845    0.001    0.000    0.001    0.000 lowering.py:262(typeof)
      118    0.000    0.000    0.001    0.000 core.py:240(icmp)
      528    0.000    0.000    0.001    0.000 compiler_machinery.py:177(_validate_pass)
        1    0.000    0.000    0.001    0.001 npyimpl.py:1(<module>)
        9    0.000    0.000    0.001    0.000 warnings.py:96(_showwarnmsg)
      193    0.000    0.000    0.001    0.000 templates.py:905(_lazy_class_init)
       32    0.000    0.000    0.001    0.000 util.py:433(_flush_std_streams)
     1006    0.001    0.000    0.001    0.000 Image.py:2834(_decompression_bomb_check)
      982    0.001    0.000    0.001    0.000 {method 'round' of 'numpy.ndarray' objects}
       55    0.000    0.000    0.001    0.000 contextlib.py:482(__exit__)
      240    0.000    0.000    0.001    0.000 functools.py:738(is_related)
     1807    0.000    0.000    0.001    0.000 abstract.py:123(__ne__)
        9    0.000    0.000    0.001    0.000 warnings.py:20(_showwarnmsg_impl)
        5    0.000    0.000    0.001    0.000 arrayobj.py:1012(begin_loops)
     4372    0.001    0.000    0.001    0.000 ffi.py:319(detach)
        1    0.000    0.000    0.001    0.001 ch_ops.py:3(<module>)
        1    0.000    0.000    0.001    0.001 imputils.py:358(call_iternext)
      474    0.000    0.000    0.001    0.000 ir.py:1130(redefine)
     1690    0.001    0.000    0.001    0.000 enum.py:313(__call__)
    10514    0.001    0.000    0.001    0.000 templates.py:46(args)
      718    0.001    0.000    0.001    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
      298    0.000    0.000    0.001    0.000 cgutils.py:56(create_struct_proxy)
      173    0.000    0.000    0.001    0.000 builder.py:160(wrapped)
       24    0.000    0.000    0.001    0.000 controlflow.py:158(post_dominators)
       18    0.000    0.000    0.001    0.000 arrayobj.py:1013(<genexpr>)
     1006    0.001    0.000    0.001    0.000 {built-in method torch._C._set_cudnn_benchmark}
       24    0.000    0.000    0.001    0.000 bytecode.py:243(dump)
     1490    0.001    0.000    0.001    0.000 warnings.py:477(__exit__)
        1    0.000    0.000    0.001    0.001 listobj.py:507(getitem_list)
      794    0.000    0.000    0.001    0.000 posixpath.py:140(basename)
      982    0.001    0.000    0.001    0.000 utils.py:695(_validate_interpolation_order)
     1102    0.000    0.000    0.001    0.000 numpy_support.py:391(<listcomp>)
      260    0.001    0.000    0.001    0.000 {method 'release' of '_thread.lock' objects}
     2081    0.000    0.000    0.001    0.000 errors.py:207(__enter__)
     1270    0.001    0.000    0.001    0.000 values.py:683(__init__)
     1006    0.001    0.000    0.001    0.000 {method 'setimage' of 'ImagingDecoder' objects}
     4207    0.001    0.000    0.001    0.000 controlflow.py:94(add_node)
       97    0.000    0.000    0.001    0.000 init.py:12(_no_grad_uniform_)
        2    0.000    0.000    0.001    0.000 module.py:1860(requires_grad_)
     6036    0.001    0.000    0.001    0.000 Image.py:551(size)
      613    0.001    0.000    0.001    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.001    0.001 numbers.py:761(real_mod_impl)
        4    0.000    0.000    0.001    0.000 base.py:1003(populate_array)
     2404    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
     3717    0.001    0.000    0.001    0.000 byteflow.py:1205(get_inst)
       32    0.000    0.000    0.001    0.000 dataloader.py:1405(_mark_worker_as_unavailable)
        1    0.000    0.000    0.001    0.001 _utils.py:136(get_yaml_loader)
     1833    0.001    0.000    0.001    0.000 _tensor.py:1071(grad)
        3    0.000    0.000    0.001    0.000 builtins.py:460(generic)
        4    0.000    0.000    0.001    0.000 arrayobj.py:1137(get_array_memory_extents)
       48    0.000    0.000    0.001    0.000 passmanagers.py:42(dump_refprune_stats)
      574    0.001    0.000    0.001    0.000 init.py:67(calculate_gain)
      199    0.000    0.000    0.001    0.000 models.py:101(<listcomp>)
       39    0.000    0.000    0.001    0.000 controlflow.py:418(_find_postorder)
      840    0.000    0.000    0.001    0.000 _utils.py:521(_is_none)
        1    0.000    0.000    0.001    0.001 JpegImagePlugin.py:34(<module>)
      628    0.000    0.000    0.001    0.000 constructor.py:67(construct_object)
     4071    0.001    0.000    0.001    0.000 ffi.py:302(__init__)
       24    0.000    0.000    0.001    0.000 untyped_passes.py:426(run_pass)
