         52420635 function calls (51968309 primitive calls) in 259.210 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      982    0.001    0.000    0.129    0.000 {method 'clip' of 'numpy.ndarray' objects}
      982    0.003    0.000    0.128    0.000 _methods.py:125(_clip)
      982    0.003    0.000    0.126    0.000 fromnumeric.py:1127(argmax)
        1    0.000    0.000    0.126    0.126 DECA.py:347(cuda)
        1    0.000    0.000    0.126    0.126 device_dtype_mixin.py:111(cuda)
        1    0.000    0.000    0.125    0.125 module.py:672(cuda)
      982    0.121    0.000    0.121    0.000 {method 'argmax' of 'numpy.ndarray' objects}
1382422/1342598    0.083    0.000    0.118    0.000 {built-in method builtins.isinstance}
2013/1238    0.001    0.000    0.118    0.000 utils.py:274(__get__)
     1072    0.000    0.000    0.118    0.000 module.py:689(<lambda>)
    25329    0.020    0.000    0.117    0.000 values.py:219(_to_string)
      982    0.012    0.000    0.115    0.000 utils.py:499(safe_as_int)
      982    0.001    0.000    0.113    0.000 <__array_function__ internals>:177(dstack)
      986    0.013    0.000    0.109    0.000 format.py:534(_filter_header)
      982    0.109    0.000    0.109    0.000 _methods.py:106(_clip_dep_invoke_with_casting)
     1096    0.107    0.000    0.107    0.000 {built-in method torch.zeros}
        5    0.000    0.000    0.107    0.021 arrayobj.py:1631(array_reshape)
      982    0.004    0.000    0.107    0.000 shape_base.py:663(dstack)
23136/23133    0.002    0.000    0.106    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.105    0.105 asyncio.py:23(__init__)
      108    0.000    0.000    0.104    0.001 resnet.py:54(conv1x1)
     1006    0.039    0.000    0.103    0.000 format.py:672(search_read_format)
        3    0.000    0.000    0.102    0.034 arrayobj.py:1696(array_reshape_vararg)
     3472    0.102    0.000    0.102    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
       55    0.000    0.000    0.100    0.002 base.py:429(declare_function)
      615    0.000    0.000    0.099    0.000 context.py:214(incref)
   144352    0.099    0.000    0.099    0.000 {method 'astype' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.098    0.033 array_exprs.py:329(_lower_array_expr)
      277    0.001    0.000    0.097    0.000 values.py:593(__init__)
      641    0.000    0.000    0.096    0.000 core.py:161(get_or_insert_function)
       24    0.000    0.000    0.095    0.004 lowering.py:255(setup_function)
5292/5180    0.007    0.000    0.095    0.000 _jit_internal.py:413(fn)
     1270    0.091    0.000    0.094    0.000 values.py:729(__init__)
      277    0.000    0.000    0.094    0.000 values.py:600(<listcomp>)
      886    0.001    0.000    0.093    0.000 lowering.py:1258(storevar)
       35    0.000    0.000    0.093    0.003 codegen.py:666(add_llvm_module)
        1    0.000    0.000    0.092    0.092 vgg.py:73(make_layers)
      982    0.009    0.000    0.091    0.000 utils.py:1476(assert_allclose)
       48    0.000    0.000    0.089    0.002 resnet.py:40(conv3x3)
       35    0.001    0.000    0.089    0.003 codegen.py:570(_optimize_functions)
161414/29326    0.061    0.000    0.088    0.000 ir.py:313(_rec_list_vars)
       84    0.000    0.000    0.085    0.001 imputils.py:428(impl_ret_borrowed)
      982    0.009    0.000    0.082    0.000 utils.py:701(assert_array_compare)
      112    0.002    0.000    0.079    0.001 {built-in method apply}
    17877    0.028    0.000    0.077    0.000 tokenize.py:429(_tokenize)
      982    0.077    0.000    0.077    0.000 {resize}
    24805    0.025    0.000    0.077    0.000 instructions.py:13(__init__)
    23059    0.004    0.000    0.077    0.000 ir.py:346(list_vars)
   143131    0.076    0.000    0.077    0.000 module.py:1194(__getattr__)
      112    0.001    0.000    0.076    0.001 rasterize_meshes.py:288(forward)
      112    0.076    0.001    0.076    0.001 {built-in method pytorch3d._C.rasterize_meshes}
      364    0.001    0.000    0.075    0.000 typeinfer.py:684(__call__)
    11956    0.016    0.000    0.075    0.000 pathlib.py:658(_parse_args)
    13972    0.075    0.000    0.075    0.000 {built-in method torch.full}
47174/43118    0.009    0.000    0.073    0.000 {built-in method builtins.next}
     1006    0.006    0.000    0.073    0.000 ImageFile.py:92(__init__)
     5068    0.005    0.000    0.073    0.000 functional.py:760(_max_pool2d)
    66776    0.072    0.000    0.072    0.000 {circle}
        1    0.000    0.000    0.071    0.071 obj_io.py:76(load_obj)
        1    0.001    0.001    0.071    0.071 obj_io.py:547(_load_obj)
      264    0.000    0.000    0.070    0.000 postproc.py:41(usedefs)
      264    0.012    0.000    0.070    0.000 analysis.py:23(compute_use_defs)
     5068    0.067    0.000    0.067    0.000 {built-in method torch.max_pool2d}
      354    0.003    0.000    0.067    0.000 std.py:1198(update)
      277    0.000    0.000    0.066    0.000 passmanagers.py:232(run)
        1    0.016    0.016    0.066    0.066 obj_io.py:419(_parse_obj)
    16721    0.006    0.000    0.066    0.000 <__array_function__ internals>:177(where)
       16    0.000    0.000    0.065    0.004 <__array_function__ internals>:177(stack)
       16    0.000    0.000    0.065    0.004 shape_base.py:357(stack)
        9    0.000    0.000    0.064    0.007 npyimpl.py:332(numpy_ufunc_kernel)
     1006    0.009    0.000    0.064    0.000 PngImagePlugin.py:673(_open)
       48    0.002    0.000    0.064    0.001 registry.py:54(apply)
       68    0.000    0.000    0.063    0.001 codegen.py:646(add_linking_library)
    39989    0.027    0.000    0.063    0.000 module.py:1210(__setattr__)
      358    0.002    0.000    0.062    0.000 std.py:1325(refresh)
     1004    0.004    0.000    0.061    0.000 pathlib.py:1173(resolve)
      301    0.001    0.000    0.059    0.000 module.py:11(parse_assembly)
     4000    0.006    0.000    0.059    0.000 pathlib.py:678(_from_parts)
      362    0.001    0.000    0.058    0.000 std.py:1464(display)
     2996    0.009    0.000    0.057    0.000 pathlib.py:1039(__new__)
    28454    0.014    0.000    0.056    0.000 values.py:212(__init__)
    11958    0.027    0.000    0.055    0.000 pathlib.py:64(parse_parts)
        3    0.000    0.000    0.055    0.018 npyimpl.py:230(_build_array)
