         56068148 function calls (55429905 primitive calls) in 189.374 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   143766    0.284    0.000    0.284    0.000 {method 'astype' of 'numpy.ndarray' objects}
     1995    0.004    0.000    0.283    0.000 cgutils.py:929(gep_inbounds)
     2013    0.008    0.000    0.279    0.000 cgutils.py:936(gep)
    21444    0.021    0.000    0.276    0.000 ffi.py:76(__exit__)
     1672    0.002    0.000    0.274    0.000 cgutils.py:142(_get_ptr_by_index)
89199/85617    0.040    0.000    0.274    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.273    0.091 arrayobj.py:2139(array_reshape_vararg)
        1    0.000    0.000    0.273    0.273 FaceVideoDataModule.py:3166(__init__)
        1    0.000    0.000    0.273    0.273 FaceVideoDataModule.py:70(__init__)
        1    0.000    0.000    0.273    0.273 FaceDataModuleBase.py:59(__init__)
       36    0.000    0.000    0.273    0.008 __init__.py:77(is_available)
       62    0.273    0.004    0.273    0.004 {built-in method torch._C._cuda_getDeviceCount}
    58979    0.023    0.000    0.272    0.000 pprint.py:412(format)
       48    0.000    0.000    0.269    0.006 resnet.py:40(conv3x3)
    24522    0.033    0.000    0.264    0.000 event.py:404(end_event)
     2012    0.042    0.000    0.262    0.000 PngImagePlugin.py:729(_open)
    19468    0.021    0.000    0.262    0.000 activation.py:97(forward)
   139502    0.102    0.000    0.261    0.000 event.py:243(notify)
      978    0.024    0.000    0.259    0.000 utils.py:433(safe_as_int)
      984    0.030    0.000    0.258    0.000 format.py:558(_filter_header)
179763/31663    0.178    0.000    0.255    0.000 ir.py:317(_rec_list_vars)
        2    0.000    0.000    0.254    0.127 dataloader.py:1509(__del__)
     1257    0.049    0.000    0.254    0.000 pprint.py:345(_format_dict_items)
     2097    0.005    0.000    0.254    0.000 builder.py:922(gep)
      777    0.001    0.000    0.253    0.000 cgutils.py:149(__getattr__)
      777    0.002    0.000    0.251    0.000 cgutils.py:166(__getitem__)
    21444    0.016    0.000    0.250    0.000 base.py:1246(exit_fn)
115021/58979    0.095    0.000    0.249    0.000 pprint.py:502(_safe_repr)
   1614/5    0.015    0.000    0.249    0.050 module.py:577(_apply)
    92/90    0.007    0.000    0.248    0.003 registry.py:54(apply)
     2097    0.011    0.000    0.246    0.000 instructions.py:533(__init__)
    19468    0.022    0.000    0.241    0.000 functional.py:1446(relu)
    17/16    0.000    0.000    0.234    0.015 imputils.py:333(wrapper)
    46/45    0.001    0.000    0.232    0.005 typed_passes.py:224(run_pass)
        1    0.000    0.000    0.231    0.231 obj_io.py:76(load_obj)
        1    0.002    0.002    0.230    0.230 obj_io.py:547(_load_obj)
    25895    0.011    0.000    0.226    0.000 ir.py:350(list_vars)
      134    0.000    0.000    0.224    0.002 codegen.py:719(add_linking_library)
       14    0.000    0.000    0.221    0.016 imputils.py:241(iternext_wrapper)
     4469    0.003    0.000    0.220    0.000 types.py:27(as_pointer)
       14    0.000    0.000    0.220    0.016 rangeobj.py:149(iternext)
     5021    0.217    0.000    0.218    0.000 types.py:116(__init__)
        1    0.061    0.061    0.217    0.217 obj_io.py:419(_parse_obj)
      978    0.016    0.000    0.213    0.000 utils.py:1526(assert_allclose)
